index,id,org_id,url,species,breed_primary,breed_secondary,breed_mixed,breed_unknown,color_primary,color_secondary,color_tertiary,age,sex,size,coat,fixed,house_trained,declawed,special_needs,shots_current,env_children,env_dogs,env_cats,name,status,posted,contact_city,contact_state,contact_zip,contact_country,stateQ,accessed,description
1441,45744704,CA2373,https://www.petfinder.com/dog/groot-45744704/ca/roseville/norcal-bully-breed-rescue-ca2373/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Chihuahua,,TRUE,FALSE,Golden,White / Cream,,Young,Male,Small,Short,TRUE,TRUE,,FALSE,TRUE,FALSE,TRUE,,Groot!,adoptable,2019-08-26T01:40:19+0000,Roseville,CA,95678,US,89423,9/20/2019,"What is your name? I am Groot!

How old are you? 1

How much do you weigh? 14lbs

What do you look like? Erm..cute? Brown, short legs, slight overbite with big expressive round eyes

What do you like to eat? I like dry kibble for everyday. Iâd do ANYTHING for chicken and peanut butter

What kind of personality do you have? Iâm a happy, active and independent puppy. I like to play and cuddle but I am also good at entertaining myself.

Describe your perfect day:
Start with morning potty outside followed by cuddle time with momma and breakfast. I like playing with my foster siblings and play tag. I like to eat 3x a day. Naps and play during the day and a treat right before bedtime.

What is your favorite toy?
I LOVE toys. Any of them! I like picking them up and showing momma how cute I am when she gets home.

Do you know any tricks?
Iâm quite talented. I know sit, lay down, stay, kiss kiss and might even dance for you when Iâm compensated well. I donât want to admit it but I understand âquietâ and ânoâ very well.

What scares you?
Very loud noises. I used to be scared of vehicles but not anymore.

Have you been around children? Do you like them?
No children in the house of foster momma.

Do you like cats? 
Iâm not sure.

How do you feel about other dogs?
I get along well with my 2 foster sibs. I LOVE to run and chase and play tug of war.

If you could be anywhere in the world, where would it be?
Sitting on mamas lap outside with the sun on my face.

How is your health?
Active, strong and healthy

Who do you live with in your foster home and who is your closest companion?
I live with foster momma and papa, and 2 puppers, Leelu and Data. I like playing with Leelu most because she likes to run and plays tug of war with me. I also love my solo times with foster momma.

Where do you hang out when you are home alone?
I have my private space in the kitchen/living room. My kennel there is left open inside the gated area. I am a quiet boy when left alone. I only bark when somebody wants to break in.

Where do you sleep?
My crate. You tell me âinsideâ and itâs automatic but I do it even faster with a treat.

Do you like walking on a leash?
Yes! I like to take my time walking and sniffing everything. But I can jog along up to a couple miles!

Do you have any \""not-so-great\"" habits that we should know about? For instance, do you bark or dig in the yard?
I am protective of my treats. But I am learning I donât have to be scared or protective of it. Toys keep me away from breaking anything.

Are you house trained? (Meaning do you go potty outside) yes! I prefer going outside to potty but Iâm ok with pee pad too. I WILL let you know if I have to go.

Do you like playing in water?
Sometimes. I like chasing the water from the hose when foster momma is cleaning the patio. I LOVE baths, does that count?

What do you love about your foster family?
Momma makes sure that I get my solo time with her. My sibs are fun to play with. I love emptying the toy basket and playing with every single toy in there!

What was your life like before being joining NBBR?
I was surrendered to be killed because of biting. But NBBR wasnât given full background on how the behavior happened. Momma thinks I have been abused.

In my foster home, the only time I showed aggression was around treats. And it only happened 3x in the first 3 weeks. Nobody was ever hurt. And no fighting with my foster sibs as well. I am being trained to learn that I donât need to protect my treat. I did not get aggressive in the open. Only when Iâm inside my kennel. I like to be left alone until Iâm done with my treat.

The bad behavior was corrected by foster momma patiently showing me that I wasnât going to get hurt. She ignored me when I growled and left me alone to eat. The training I went through is being told to âleave itâ so I donât go for a treat thatâs right in front of me, then she gives me a different treat when I listen.

Once I was good with that, we moved on to taking the current treat from me. Sheâll give me a treat, come close, when I growl she tells me ânoâ and shows me she has another treat and tells me to sit. I sit and she gives me the new treat while taking the old one. We practiced this 3x a day for two weeks! No more growling. I donât get any treat at all if I donât follow what she says.

??SPECIAL NEED:??

I cannot be adopted by first time dog owner. This is because I am still a puppy and have been through a lot. I have a big personality that tests limits sometimes. I need someone to be in charge who can lovingly teach and show me my boundaries in the home. I am very loyal and protective of my family and great companion pupper.

NorCal Bully Breed Rescue is a foster based rescue with foster homes spread all throughout the Sacramento area. We usually require our adopters to be within a 50 to 100 mile radius of us, depending on the dog, and depending on the home. This is because we need to do a yard check to guarantee that the potential adopter's yard is secure, and also have them be close enough should any behavioral issues arise, and the assistance of our trainer is needed. We are, however, willing to adopt out of our area, including the Bay Area, Tahoe, and even further. We've even adopted out of state on very special occasions. We try our best to match our dogs to the perfect homes, and match them based on their personalities, not their looks. Adoptions are not done on a first come, first serve basis, rather in the order of what homes are the right match for that particular dog. Our adoption fees are based on the dog and range from $200-$350. In the case of senior dogs (6+ years), fees will be waived to the right home. This includes spay/neuter, vaccines, microchip, and deworming (if necessary). 

Groot's adoption donation is $200.

Interested in meeting Groot or any of our available pooches?  Complete and submit our adoption application on our website norcalbullybreedrescue.com and we will respond to you within 24 to 48 hours."
1442,45728398,CA2373,https://www.petfinder.com/dog/reagan-45728398/ca/roseville/norcal-bully-breed-rescue-ca2373/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Pit Bull Terrier,,TRUE,FALSE,Brindle,White / Cream,,Adult,Female,Medium,Short,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,TRUE,Reagan!,adoptable,2019-08-24T01:45:34+0000,Roseville,CA,95678,US,89423,9/20/2019,"GREAT WITH CATS, CHICKENS, AND OTHER DOGS!!

Are you looking for a gorgeous girl who is good with dogs, cats and even chickens?! Then look no further because Reagan is your girl!!!

What is your name? Reagan

How old are you? Iâm about 6 years old.

How much do you weigh? Iâm about 60lbs.

What do you look like? Iâm mostly brindle with a white belly and chest, some white on my feet, a black muzzle and black around my eyes which make my eyes stand out.

What do you like to eat? Anything and everything! I get kibble at meal time and training treats, bits of cheese, veggies, or meat when I do good. Those are my favorite! I also sneak over to the chickenâs crumble when Iâm outside and they share with me! There hasnât been anything I havenât liked yet.

What kind of personality do you have? Iâm told that Iâm the sweetest, most lovable girl ever! I make friends everywhere I go. Iâm a big pleaser. I always check in with my human to make sure that theyâre happy with what Iâm doing. I would take belly rubs and pets over anything and will stare into your eyes the whole time youâre petting me. Iâm calm when Iâm in the house or my crate but love walks, hiking or chasing my ball outside!

Describe your perfect day: My perfect day would be waking up with my family, going outside to stretch and potty, then have breakfast. Then go for a walk around the neighborhood before coming back for a long nap. After my nap we would play in the backyard, Iâd lay out to sunbathe on the lawn and then fetch my ball until it was dinner time and get one more nap in. After dinner I would hang out in the yard while my foster mom waters everything then itâd be bedtime.

What is your favorite toy? My favorite toy right now is my blue solid kong ball! I take it in my crate with me so it doesnât get lost and love chasing it outside. Iâm told Iâm not very gentle with stuffing filled toys, apparently Iâm not supposed to shred them... who knew??

Do you know any tricks? I know sit, down (lay down), stay, and I know not to jump up on people! I know when Iâm told âeasyâ while being given a treat to take it gently from my humans hand. My foster mom swears I know what âgo pottyâ and âdinnerâ mean. I also know to fetch the ball but Iâm still learning drop... I prefer keeping the ball until I get belly rubs and then Iâll let you grab it from my mouth. Win-win.

What scares you? I donât like super loud noises or the hose.

Have you been around children? Do you like them? My human foster sister is 9 and we have lots of fun. I havenât been around any babies or really young children but I probably would really like them too. I like all people because people = pets and belly rubs!

Do you like cats? YEP! I know to be gentle with them. I just wish theyâd play more instead of lying around the house all day.

How do you feel about other dogs? Dogs are okay with slow proper introductions. I love my older foster dog brother, my little foster dog sister is kind of crazy and a lot to handle sometimes.

If you could be anywhere in the world, where would it be? Anywhere with people, especially MY people.

How is your health? My health is great now! I was rescued from the shelter with a tumor on my neck that I was going to be âput to sleepâ for.... whatever that means. But I got lucky! NBBR came for me and got me the best care. I had surgery to remove it all. Iâm now all healed up and they say I have a clean bill of health!

Who do you live with in your foster home and who is your closest companion? I live with my foster mom, foster dad, my foster human sister, my older foster dog brother, my younger foster dog sister, two older foster cat sisters and five really big foster bird sisters that the humans call chickens. Iâm closest to my foster mom because she works from home and spends allll day with me!

Where do you hang out when you are home alone? I stay in my crate when my humans arenât home. I actually like it in there... I have bones to chew on, my ball and a comfy bed that is all mine.

Where do you sleep? My crate.

Do you like walking on a leash? Yep! A leash means I get to go on a walk. Every once in awhile Iâll pull a little if I smell something really good or see people that obviously really want to pet me but I know not to drag my human.

Do you have any \""not-so-great\"" habits that we should know about? For instance, do you bark or dig in the yard? My foster mom says not really, she says I behave better than my foster dog brother and sister! Iâm not a big barker but sometimes Iâll chime in when the other foster dogs bark but my foster mom says thatâs not my fault because my little foster dog sister usually starts it over nothing and Iâm just backing her up.

Are you house trained? (Meaning do you go potty outside). Of course, Iâm 6! Iâve only had one accident since I came to my foster home over two months ago. Iâm very proud of that because it makes my humans happy! Iâll go potty before bed and hold it for up to 8-9 hours until morning and I go outside. On the rare occasion I forget to go potty while Iâm outside before bed.... Iâll whine for my human to let me outside to go potty really quick.

Do you like water? I like drinking water and putting my feet in the water but Iâm not a big swimmer.

What do you love about your foster family? I love that they have taken such good care of me and spend so much time with me. They make me feel safe. Theyâve also taken me to do lots of new things like camping and riding in a boat.

What was your life like before being brought into NorCal Bully Breed Rescue? I was adopted from the shelter as a puppy by my old family but returned six years later to the same shelter when I got the funny lump on my neck. I was at that noisy, scary shelter for about a month before NBBR came and saved me! I have been at my foster home ever since and Iâm finally ready to find my forever home with a family that will love me no matter what!

NorCal Bully Breed Rescue is a foster based rescue with foster homes spread all throughout the Sacramento area. We usually require our adopters to be within a 50 to 100 mile radius of us, depending on the dog, and depending on the home. This is because we need to do a yard check to guarantee that the potential adopter's yard is secure, and also have them be close enough should any behavioral issues arise, and the assistance of our trainer is needed. We are, however, willing to adopt out of our area, including the Bay Area, Tahoe, and even further. We've even adopted out of state on very special occasions. We try our best to match our dogs to the perfect homes, and match them based on their personalities, not their looks. Adoptions are not done on a first come, first serve basis, rather in the order of what homes are the right match for that particular dog. Our adoption fees are based on the dog and range from $200-$350. In the case of senior dogs (6+ years), fees will be waived to the right home. This includes spay/neuter, vaccines, microchip, and deworming (if necessary). 

Reagan's adoption donation is $200.

Interested in meeting Reagan or any of our available pooches?  Complete and submit our adoption application on our website norcalbullybreedrescue.com and we will respond to you within 2-4 business days."
1443,45721885,CA1326,https://www.petfinder.com/dog/blake-45721885/ca/grass-valley/rescue-for-pet-sake-ca1326/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Akbash,,FALSE,FALSE,White / Cream,,,Adult,Male,Large,Medium,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,TRUE,Blake,adoptable,2019-08-23T17:11:04+0000,Grass Valley,CA,95949,US,89423,9/20/2019,"Blake is a very laid back gentle giant .  He requires routine , stable quiet environment .  No toddlers , older children are fine .  He likes his space .  he is not a back yard working dog ,   he loves to be with his humans .  He needs time to adjust .  Once he bonds he wants to go back to where he use to live .  Time and patients are needed .  Lots of walks , minimum of two a day , he loves his walks .  He is totally housebroken , walks well on a leash , he has a stubborn side to him and he is very large .  If you are interested in him email forpetsake@sbcglobal.net   ask for a application .    He is a amazing dog .  Look up the breed  Ackbash , see if this is the dog for you .  It is not cookie cutter . he is a family dog . loves to be with his human .  BTW  he does smile and it is so great to wake up to . 
 (530) 263-3331"
1444,45717736,CA2509,https://www.petfinder.com/dog/baby-45717736/ca/sacramento/sacramento-spca-ca2509/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Pit Bull Terrier,,TRUE,FALSE,Gray / Blue / Silver,,,Senior,Female,Large,Short,TRUE,FALSE,,FALSE,FALSE,TRUE,,FALSE,Baby,adoptable,2019-08-23T05:23:01+0000,Sacramento,CA,95828,US,89423,9/20/2019,"My name is Baby and I am 10 years old!

Baby is a staff and volunteer favorite!! She absolutely LOVES to go for walks and walks nicely on a leash. When she gets out into a socialization yard, she will bounce around happily like a puppy! Baby knows Sit and loves treats. She is also said to give a big kiss to anyone who takes her out on a walk to say thank you: it's the sweetest! She is a big, happy wiggle worm who would love people of her own to go walking with. Is it you?

\""I don't have a history with dogs, but bring your dog down to meet with me to see how we get along!\"
1445,45715801,CA362,https://www.petfinder.com/dog/ziggy-45715801/ca/san-andreas/calaveras-county-animal-services-ca362/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Pit Bull Terrier,,FALSE,FALSE,,,,Adult,Male,Large,,FALSE,FALSE,,FALSE,FALSE,,,,ZIGGY,adoptable,2019-08-22T23:46:01+0000,San Andreas,CA,95249,US,89423,9/20/2019,
1446,45715057,CA957,https://www.petfinder.com/dog/jack-45715057/ca/granite-bay/sierra-pacific-great-pyrenees-club-rescue-ca957/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Great Pyrenees,Akbash,TRUE,FALSE,White / Cream,,,Baby,Male,Large,Medium,TRUE,TRUE,,FALSE,TRUE,TRUE,,TRUE,JACK,adoptable,2019-08-22T22:43:17+0000,Granite Bay,CA,95746,US,89423,9/20/2019,"Hi, my name is JACK and I'm a neutered 10-month-old male.  My sister, Jill and I were brought to rescue because our owners could no longer keep us and a local vet called the rescue lady to ask for help.  We were going to be put to sleep because no one wanted us.  I am a sweetheart and affectionate and love to cuddle.  I do need secure fencing and it would be great if you could fall in love with my sister too so we could stay together, but we understand if you can't do that.  I love to go for walks with the volunteers and ride nicely in the car and was a good boy for the vet.  I'm young, handsome and ready to have a home that will love and take care of me.  I would be suited for a small farm and have been around other animals.  Do you think you could love and keep me forever?  I just want to be loved, is that so bad?  I'm just a baby."
1447,45714949,CA957,https://www.petfinder.com/dog/jill-45714949/ca/granite-bay/sierra-pacific-great-pyrenees-club-rescue-ca957/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Great Pyrenees,Akbash,TRUE,FALSE,White / Cream,,,Baby,Female,Medium,Medium,TRUE,TRUE,,FALSE,TRUE,TRUE,,TRUE,JILL,adoptable,2019-08-22T22:37:04+0000,Granite Bay,CA,95746,US,89423,9/20/2019,"Hi, my name is JILL and I'm a spayed 10-month-old female.  My brother Jack and I were brought to rescue because our owners could no longer keep us and a local vet called the rescue lady to ask for help.  We were going to be put to sleep because no one wanted us.  I am a sweetheart and affectionate and love to cuddle.  I do need secure fencing and it would be great if you could fall in love with my brother two so we could stay together, but we understand if you can't do that.  I love to go for walks with the volunteers and ride nicely in the car and was a good girl for the vet.  I'm young, pretty and ready to have a home that will love and take care of me.  I would be suited for a small farm and have been around other animals.  Do you think you could love and keep me forever?  I just want to be loved, is that so bad?  I'm just a baby."
1448,45714576,CA957,https://www.petfinder.com/dog/lucy-45714576/ca/granite-bay/sierra-pacific-great-pyrenees-club-rescue-ca957/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Great Pyrenees,,FALSE,FALSE,White / Cream,,,Young,Female,Medium,Medium,TRUE,TRUE,,FALSE,TRUE,TRUE,,TRUE,LUCY,adoptable,2019-08-22T22:06:09+0000,Granite Bay,CA,95746,US,89423,9/20/2019,"Hi, I'm Lucy and I'm about 2-3 yrs old and spayed.  That's why I'm wearing my pink jacket.  It keeps me from licking or scratching my spay stitches.  I was found tied with a chain to a box in a field after being there for over a year.  Most times I wasn't fed or watered.  I was frightened when I arrived here at the rescue, but I'm not anymore.  I love the attention and seek it out.  I follow the rescue lady everywhere in the yard and want to tell her how grateful I am.  She feeds me great food and cooks me and the other chicken that she puts in our meals.  And the treats here are glorious.  I had no idea life could be so wonderful.  The rescue lady promised me that someone would come and love me and that I will get the kind of home I should have had.  I am sweet, love to go for walks and get brushed and will snuggle you. I'd be fine around older children or an adult home.  Cats are OK and some dogs are too.  I need secure fencing and I need a home where someone will be there to spend time with me. I'm a quiet dog and sometimes I worry when I'm alone but I'm doing better every day.  I could love you if you let me, I really do want to trust and be loved too."
1449,45713807,CA348,https://www.petfinder.com/dog/moxy-roxy-45713807/ca/sacramento/sacramento-county-animal-care-and-regulation-ca348/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Akita,Mixed Breed,TRUE,FALSE,,,,Young,Female,Medium,,FALSE,FALSE,,FALSE,FALSE,,,,MOXY ROXY,adoptable,2019-08-22T20:45:28+0000,Sacramento,CA,95827,US,89423,9/20/2019,"Visit Moxy Roxys webpage http://saccountydogs.com/2019/08/21/moxy-roxy/ 
 for more photos and more! 
 
 SSPA offers adoption counseling via email for large-breed dogs at sacramentocountydogs@gmail.com . To learn more, visit our adoption page , and to get started, fill out our adoption application and email it to us. Also, be sure to like us on Facebook !"
1450,45712212,CA1571,https://www.petfinder.com/dog/zz-faith-star-courtesy-listing-star-zz-45712212/ca/grass-valley/sammies-friends-animal-shelter-ca1571/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Boxer,,TRUE,FALSE,Brindle,,,Adult,Female,Large,Short,TRUE,TRUE,,FALSE,TRUE,TRUE,,,zz  Faith *COURTESY LISTING*  zz,adoptable,2019-08-22T19:05:45+0000,Grass Valley,CA,95949,US,89423,9/20/2019,"Faith is 6 yrs. Old & weighs 65 pds.
Edgewood Vet in Auburn Ca. has all her charts.
All shots & Heartworm up to date.
She's still full of energy.
She's an indoor dog, house broke.
She's a Red Brindle Boxer/Terrier.
Friendly, gentle playful, Loving.
Used to being with Adults but gentle w|kids.

Call me anytime.
Thank You Sandy
480-205-5189"
1451,45711695,CA71,https://www.petfinder.com/dog/scooby-45711695/ca/jamestown/humane-society-of-tuolumne-county-ca71/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Labrador Retriever,Staffordshire Bull Terrier,TRUE,FALSE,,,,Adult,Male,Large,,TRUE,FALSE,,FALSE,TRUE,,,,Scooby,adoptable,2019-08-22T18:35:57+0000,Jamestown,CA,95327,US,89423,9/20/2019,"Scooby is a very cool dog! He is so extremely loving and playful. He is also handsome and smart! Scooby LOVES to play fetch, and will chew up any ball that is not a kong toy. Scooby loves fetch so much, that he gets to be protective and possessive of his toys. If he is adopted into a family with another dog, the adopters will need to exercise plenty of caution when he has his toys! Scooby LOVES cats! He has already been neutered and is up to date on all of his vaccinations."
1452,45711694,CA71,https://www.petfinder.com/dog/deedee-45711694/ca/jamestown/humane-society-of-tuolumne-county-ca71/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Border Collie,Pit Bull Terrier,TRUE,FALSE,,,,Young,Female,Medium,,TRUE,FALSE,,FALSE,TRUE,,,,DeeDee,adoptable,2019-08-22T18:35:57+0000,Jamestown,CA,95327,US,89423,9/20/2019,"DeeDee is a very affectionate and energetic little girl. DeeDee is a special case as she was ceased by animal control officers from a terrible situation, found starving with her siblings. This is why she craves so much attention, she just wants to feel loved and secure. DeeDee will need to be adopted into a very patient home, with adopters who are willing to work with her daily and give her the affection she deserves. DeeDee would do best in a home without small children or cats as she gets very excited and jumpy at times. To learn more about this special little girl, give us a call at (209) 984 - 5489."
1453,45710112,CA1571,https://www.petfinder.com/dog/fluffy-face-8-93-19-45710112/ca/grass-valley/sammies-friends-animal-shelter-ca1571/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Husky,,TRUE,FALSE,,,,Adult,Male,Medium,Long,TRUE,TRUE,,FALSE,TRUE,,,,Fluffy Face 8-93-19,adoptable,2019-08-22T16:53:57+0000,Grass Valley,CA,95949,US,89423,9/20/2019,"Fluffy Face is a playful old man who loves splashing in his pool and playing with tennis balls. With how spunky and energetic he is, you'd never guess he was a senior!

Fluffy Face loves meeting new people and dogs, and can snatch a ball right out of the air! A gentle and adoring dog, he's the ideal family pet.

Fluffy Face is current on his DHPP and rabies vaccines, and is microchipped and heart worm tested negative. Come by and meet him-- he won't be here long!"
1454,45710080,CA1571,https://www.petfinder.com/dog/bella-8-89-19-45710080/ca/grass-valley/sammies-friends-animal-shelter-ca1571/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Husky,,TRUE,FALSE,Yellow / Tan / Blond / Fawn,,,Senior,Female,Medium,Short,TRUE,TRUE,,FALSE,TRUE,,TRUE,,Bella 8-89-19,adoptable,2019-08-22T16:50:16+0000,Grass Valley,CA,95949,US,89423,9/20/2019,"Are you looking for a patient, affectionate dog that gets along with other animals? Look no further than Bella!

Bella came in to the shelter with 11 other dogs, so she's used to a busy household and rubbing shoulders with her canine companions. Bella is playful and patient with other dogs, and loves to be the first in line to get pets and snuggles from people.

With her striking eyes and friendly disposition, Bella is an absolute catch! She's also current on her DHPP and rabies vaccines, and is microchipped and heart worm tested negative. Come by Sammie's Friends to meet her today!"
1455,45709573,CA1571,https://www.petfinder.com/dog/gruntz-8-88-19-45709573/ca/grass-valley/sammies-friends-animal-shelter-ca1571/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Husky,,FALSE,FALSE,,,,Adult,Male,Large,Medium,TRUE,TRUE,,FALSE,TRUE,,TRUE,,Gruntz 8-88-19,adoptable,2019-08-22T16:43:21+0000,Grass Valley,CA,95949,US,89423,9/20/2019,"As you can see, Gruntz is a beautiful dog. What you can't see is that he's also a great one!

Friendly and outgoing with both people and dogs, Gruntz is an easy boy with a lot to say. In true husky fashion, he likes to sing songs back in his kennel, though he quiets down once he's the center of attention.

Gruntz enjoys playing in the yard with his human and doggy friends, and going for his daily walks. When he's not running around, Gruntz enjoys a real good chew on a bully stick, or a nap in an air conditioned room.

Gruntz is current on his DHPP and rabies vaccines and is microchipped and heart worm tested negative. Come meet this handsome man before someone else snatches him up!"
1456,45692569,CA249,https://www.petfinder.com/dog/tuck-45692569/ca/sonora/friends-of-the-animal-community-ca249/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Pit Bull Terrier,Husky,TRUE,FALSE,,,,Baby,Male,Medium,,FALSE,FALSE,,FALSE,TRUE,,,,Tuck,adoptable,2019-08-21T05:24:35+0000,Sonora,CA,95370,US,89423,9/20/2019,"New foac puppies 

10 week old pit husky mixes

To adopt please apply online at foac.us or for more information please contact the facility at (209)533-3622 Monday-Saturday 10am-2pm"
1457,45692554,CA249,https://www.petfinder.com/dog/hoss-45692554/ca/sonora/friends-of-the-animal-community-ca249/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Pit Bull Terrier,Husky,TRUE,FALSE,,,,Baby,Male,Medium,,FALSE,FALSE,,FALSE,TRUE,,,,Hoss,adoptable,2019-08-21T05:14:11+0000,Sonora,CA,95370,US,89423,9/20/2019,"New foac puppies 

10 week old pit husky mixes

To adopt please apply online at foac.us or for more information please contact the facility at (209)533-3622 Monday-Saturday 10am-2pm"
1458,45692548,CA249,https://www.petfinder.com/dog/sawyer-45692548/ca/sonora/friends-of-the-animal-community-ca249/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Pit Bull Terrier,Husky,TRUE,FALSE,,,,Baby,Male,Medium,,FALSE,FALSE,,FALSE,TRUE,,,,Sawyer,adoptable,2019-08-21T05:12:05+0000,Sonora,CA,95370,US,89423,9/20/2019,"New foac puppies 

10 week old pit husky mixes

To adopt please apply online at foac.us or for more information please contact the facility at (209)533-3622 Monday-Saturday 10am-2pm"
1459,45690274,CA348,https://www.petfinder.com/dog/galileo-45690274/ca/sacramento/sacramento-county-animal-care-and-regulation-ca348/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Pit Bull Terrier,Mixed Breed,TRUE,FALSE,,,,Adult,Male,Medium,,TRUE,FALSE,,FALSE,FALSE,,,,GALILEO,adoptable,2019-08-20T23:40:02+0000,Sacramento,CA,95827,US,89423,9/20/2019,"Visit Galileos webpage http://saccountydogs.com/2019/08/22/galileo/ 
 for more photos and more! 
 
 SSPA offers adoption counseling via email for large-breed dogs at sacramentocountydogs@gmail.com . To learn more, visit our adoption page , and to get started, fill out our adoption application and email it to us. Also, be sure to like us on Facebook !"
1460,45665645,CA348,https://www.petfinder.com/dog/dojo-45665645/ca/sacramento/sacramento-county-animal-care-and-regulation-ca348/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,German Shepherd Dog,Pit Bull Terrier,TRUE,FALSE,,,,Adult,Male,Large,,TRUE,FALSE,,FALSE,FALSE,,,,DOJO,adoptable,2019-08-18T19:33:21+0000,Sacramento,CA,95827,US,89423,9/20/2019,"Visit Dojos webpage http://saccountydogs.com/2019/06/15/dojo/ 
 for more photos and more! 
 Dog Name: Dojo 
	 Dog Sex: Male 
	 Approximate Age: 5 years 
	 Dog Size: L 
	 A Little About Me: I am a brindle beauty and boy do I despise shelter life. I am not happy one bit folks and I really need a family to choose me asap. I really enjoy people. running zoomies, playing with toys and the water. I am looking for a fun and adventurous family who is looking for a dog to have fun with. I am always up for a new adventure and would like that adventure to begin today with you! Please come and meet me today and take me home. I am stressed and unhappy, just need a chance! 
	 I participate in shelter playgroups with: Playful female dogs 
	 Walk Rating: Dog walks well with a gentle leader 
	 Snuggle Rating: Is ok sitting by your side rather than your lap 
	 Type of Learner: Is ready and eager to learn 
	 Energy Level : Active, important to meet physical needs daily 
	 Manner Level: I love meeting new people and can be excited on first meet needing some time to calm 
	 My motivation is: Treat motivated 
	 Known Skills: Sit, Watch Me 
	 Personality: Party animal, total ham, life of the party 
 SSPA offers adoption counseling via email for large-breed dogs at sacramentocountydogs@gmail.com . To learn more, visit our adoption page , and to get started, fill out our adoption application and email it to us. Also, be sure to like us on Facebook !"
1461,45665644,CA348,https://www.petfinder.com/dog/nevelle-45665644/ca/sacramento/sacramento-county-animal-care-and-regulation-ca348/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Pit Bull Terrier,,TRUE,FALSE,,,,Adult,Male,Large,,TRUE,FALSE,,FALSE,FALSE,,,,NEVELLE,adoptable,2019-08-18T19:33:20+0000,Sacramento,CA,95827,US,89423,9/20/2019,"Visit Nevelles webpage http://saccountydogs.com/2019/08/16/nevelle/ 
 for more photos and more! 
 Animal ID#: A705508 
	 Dog Name: Nevelle 
	 Dog Sex: Male 
	 Approximate Age: 3 years 
	 Dog Size: L 
	 A Little About Me: I am quite the mannerly guy with all the bells and whistles. I really love to please and am all around easy breezy. I am gentle in every way and all-around awesome guy, Come and meet me today and I promise to impress. Adopt me today! 
	 In-home Information: House broken, I have successfully lived with other dogs 
	 I participate in shelter playgroups with: Gentle and light play female dogs 
	 Walk Rating: Walks well, needs reminders to check in with handler 
	 Snuggle Rating: Lives for snuggling 
	 Type of Learner: Is ready and eager to learn 
	 Energy Level : Medium energy blend, needs some play prior to relaxation 
	 Manner Level: I enjoy meeting new people and do so in a calm manner 
	 My motivation is: Treat motivated 
	 Known Skills: Sit, Watch Me 
	 Personality: Soft, marshmallow, human motivated, people are my favorite 
 SSPA offers adoption counseling via email for large-breed dogs at sacramentocountydogs@gmail.com . To learn more, visit our adoption page , and to get started, fill out our adoption application and email it to us. Also, be sure to like us on Facebook !"
